date,train_id,route_id,section_id,origin_station,destination_station,distance_km,scheduled_section_time_min,actual_section_time_min,current_delay_min,average_speed_kmph,congestion_level,weather_condition,operational_event,dwell_time_min,historical_section_avg_time
2025-02-10,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,154,126,47.8,0.77,Clear,Normal,8,110
2025-02-11,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,29,15,89.5,0.95,Clear,Normal,2,47
2025-02-11,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,48,11,86.9,0.18,Clear,Normal,5,68
2025-02-11,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,7,86.5,0.44,Clear,Normal,7,86
2025-02-11,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,80,2,91.5,0.5,Clear,Normal,4,110
2025-02-11,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,30,3,86.8,0.62,Clear,Normal,4,47
2025-02-11,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,49,0,84.7,0.5,Clear,Normal,8,68
2025-02-11,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,0,86.9,0.96,Clear,Normal,9,86
2025-02-11,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,75,0,97.6,0.1,Clear,Normal,2,110
2025-02-11,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,45,21,57.8,0.12,Clear,Normal,9,47
2025-02-11,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,67,33,62.0,0.88,Clear,Normal,3,68
2025-02-11,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,79,48,70.0,0.42,Clear,Normal,3,86
2025-02-11,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,110,58,67.0,0.58,Clear,Normal,7,110
2025-02-11,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,63,0,41.8,0.71,Heavy Rain,Normal,2,47
2025-02-11,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,164,30,25.6,0.76,Clear,Cattle Runover,6,68
2025-02-11,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,119,142,46.7,0.78,Clear,Normal,6,86
2025-02-11,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,153,192,48.1,0.9,Clear,Normal,4,110
2025-02-12,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,34,0,76.5,0.47,Clear,Normal,7,47
2025-02-12,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,50,1,83.4,0.59,Heavy Rain,Normal,7,68
2025-02-12,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,63,0,87.9,0.17,Clear,Normal,6,86
2025-02-12,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,78,0,93.8,0.71,Clear,Normal,2,110
2025-02-12,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,31,14,84.1,0.74,Clear,Normal,5,47
2025-02-12,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,49,12,84.7,0.7,Clear,Normal,8,68
2025-02-12,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,62,9,89.7,0.82,Clear,Normal,7,86
2025-02-12,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,81,2,90.4,0.12,Clear,Normal,8,110
2025-02-12,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,44,0,59.1,0.64,Clear,Normal,6,47
2025-02-12,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,65,11,63.9,0.27,Clear,Normal,8,68
2025-02-12,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,87,24,63.7,0.63,Clear,Normal,9,86
2025-02-12,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,106,42,69.5,0.57,Clear,Normal,3,110
2025-02-12,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,70,7,37.6,0.82,Clear,Normal,7,47
2025-02-12,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,101,44,41.5,0.93,Clear,Normal,9,68
2025-02-12,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,108,93,51.4,0.36,Clear,Normal,3,86
2025-02-12,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,139,132,52.9,0.34,Clear,Normal,2,110
2025-02-13,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,30,0,86.6,0.16,Clear,Normal,3,47
2025-02-13,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,52,0,80.3,0.95,Clear,Normal,9,68
2025-02-13,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,61,0,90.7,0.42,Clear,Normal,4,86
2025-02-13,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,79,0,92.6,0.61,Clear,Normal,3,110
2025-02-13,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,10,74.6,0.92,Clear,Normal,9,47
2025-02-13,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,49,12,84.7,0.2,Clear,Normal,8,68
2025-02-13,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,9,86.9,0.67,Clear,Normal,9,86
2025-02-13,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,77,4,95.1,0.33,Clear,Normal,4,110
2025-02-13,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,47,13,55.4,0.73,Clear,Normal,7,47
2025-02-13,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,66,27,62.9,0.67,Clear,Normal,6,68
2025-02-13,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,90,41,61.5,0.96,Heavy Rain,Normal,5,86
2025-02-13,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,111,62,66.4,0.2,Clear,Normal,9,110
2025-02-13,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,52,11,50.6,0.15,Clear,Normal,2,47
2025-02-13,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,86,30,48.7,0.47,Clear,Normal,3,68
2025-02-13,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,117,64,47.5,0.53,Clear,Normal,9,86
2025-02-13,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,152,112,48.4,0.78,Clear,Normal,6,110
2025-02-14,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,32,0,81.2,0.38,Clear,Normal,5,47
2025-02-14,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,45,0,92.6,0.52,Clear,Normal,2,68
2025-02-14,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,59,0,93.8,0.43,Clear,Normal,2,86
2025-02-14,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,84,0,87.2,0.59,Clear,Normal,8,110
2025-02-14,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,1,74.6,0.44,Clear,Normal,9,47
2025-02-14,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,45,3,92.1,0.95,Clear,Normal,4,68
2025-02-14,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,62,0,89.7,0.58,Clear,Normal,7,86
2025-02-14,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,76,0,96.3,0.89,Clear,Normal,3,110
2025-02-14,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,51,50,51.1,0.8,Clear,Normal,9,47
2025-02-14,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,62,68,66.9,0.62,Clear,Normal,3,68
2025-02-14,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,83,78,66.7,0.21,Clear,Normal,7,86
2025-02-14,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,110,92,67.0,0.41,Clear,Normal,8,110
2025-02-14,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,64,14,41.2,0.43,Clear,Normal,9,47
2025-02-14,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,90,45,46.5,0.59,Clear,Normal,5,68
2025-02-14,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,118,83,47.1,0.91,Clear,Normal,2,86
2025-02-14,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,140,132,52.6,0.29,Clear,Normal,4,110
2025-02-15,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,2,74.4,0.54,Clear,Normal,8,47
2025-02-15,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,52,4,80.3,0.62,Clear,Normal,9,68
2025-02-15,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,60,4,92.2,0.99,Clear,Normal,3,86
2025-02-15,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,78,0,93.8,0.8,Clear,Normal,2,110
2025-02-15,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,29,6,89.8,0.23,Clear,Normal,3,47
2025-02-15,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,47,2,88.2,0.35,Clear,Normal,6,68
2025-02-15,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,60,0,92.7,0.45,Clear,Normal,5,86
2025-02-15,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,80,0,91.6,0.95,Clear,Normal,7,110
2025-02-15,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,38,4,68.3,0.16,Clear,Normal,2,47
2025-02-15,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,66,9,62.9,0.31,Clear,Normal,9,68
2025-02-15,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,85,23,65.1,0.58,Clear,Normal,8,86
2025-02-15,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,118,39,62.4,0.97,Clear,Normal,7,110
2025-02-15,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,60,0,43.9,0.51,Clear,Normal,3,47
2025-02-15,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,93,27,45.0,0.6,Clear,Normal,7,68
2025-02-15,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,102,68,54.4,0.14,Clear,Normal,2,86
2025-02-15,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,150,101,49.1,0.57,Clear,Normal,8,110
2025-02-16,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,10,74.4,0.63,Clear,Normal,8,47
2025-02-16,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,48,12,86.9,0.11,Clear,Normal,5,68
2025-02-16,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,61,8,90.7,0.95,Clear,Normal,4,86
2025-02-16,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,85,0,86.1,0.97,Clear,Normal,9,110
2025-02-16,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,34,16,76.7,0.75,Clear,Normal,8,47
2025-02-16,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,46,17,90.1,0.8,Clear,Normal,5,68
2025-02-16,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,57,11,97.6,0.55,Clear,Normal,2,86
2025-02-16,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,78,0,93.9,0.44,Clear,Normal,5,110
2025-02-16,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,52,22,50.1,0.86,Clear,Normal,9,47
2025-02-16,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,63,41,65.9,0.32,Clear,Normal,6,68
2025-02-16,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,78,52,70.9,0.21,Clear,Normal,2,86
2025-02-16,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,113,61,65.2,0.96,Clear,Normal,2,110
2025-02-16,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,60,0,43.9,0.43,Heavy Rain,Normal,5,47
2025-02-16,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,85,27,49.2,0.15,Clear,Normal,8,68
2025-02-16,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,119,60,46.7,0.81,Clear,Normal,5,86
2025-02-16,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,142,110,51.8,0.47,Clear,Normal,2,110
2025-02-17,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,31,0,83.8,0.56,Clear,Normal,4,47
2025-02-17,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,50,0,83.4,0.96,Clear,Normal,7,68
2025-02-17,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,63,0,87.9,0.96,Clear,Normal,6,86
2025-02-17,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,81,0,90.4,0.48,Clear,Normal,5,110
2025-02-17,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,34,0,76.7,0.42,Clear,Normal,8,47
2025-02-17,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,48,1,86.4,0.46,Clear,Normal,7,68
2025-02-17,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,60,0,92.7,0.55,Clear,Normal,5,86
2025-02-17,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,82,0,89.3,0.37,Clear,Normal,9,110
2025-02-17,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,51,2,51.1,0.95,Clear,Normal,6,47
2025-02-17,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,71,20,58.5,0.84,Clear,Normal,8,68
2025-02-17,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,84,39,65.9,0.79,Clear,Normal,3,86
2025-02-17,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,108,54,68.2,0.52,Clear,Normal,6,110
2025-02-17,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,56,18,47.0,0.13,Clear,Normal,7,47
2025-02-17,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,91,41,46.0,0.63,Clear,Normal,5,68
2025-02-17,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,125,80,44.4,0.98,Clear,Normal,8,86
2025-02-17,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,149,136,49.4,0.49,Clear,Normal,9,110
2025-02-18,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,34,34,76.5,0.37,Clear,Normal,7,47
2025-02-18,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,45,35,92.6,0.34,Clear,Normal,2,68
2025-02-18,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,65,28,85.2,0.83,Clear,Normal,8,86
2025-02-18,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,85,24,86.1,0.59,Clear,Normal,9,110
2025-02-18,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,29,26,89.8,0.59,Clear,Normal,3,47
2025-02-18,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,43,22,96.3,0.57,Heavy Rain,Normal,2,68
2025-02-18,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,60,13,92.7,0.34,Clear,Normal,5,86
2025-02-18,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,79,4,92.7,0.22,Clear,Normal,6,110
2025-02-18,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,53,10,49.2,0.94,Clear,Normal,9,47
2025-02-18,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,64,30,64.8,0.19,Clear,Normal,7,68
2025-02-18,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,88,42,62.9,0.76,Clear,Normal,7,86
2025-02-18,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,104,61,70.8,0.15,Clear,Normal,2,110
2025-02-18,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,70,0,37.6,0.98,Clear,Normal,4,47
2025-02-18,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,94,37,44.5,0.7,Clear,Normal,6,68
2025-02-18,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,114,79,48.7,0.44,Clear,Normal,8,86
2025-02-18,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,151,124,48.7,0.92,Clear,Normal,2,110
2025-02-19,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,29,8,89.5,0.84,Clear,Normal,2,47
2025-02-19,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,49,4,85.1,0.49,Clear,Normal,6,68
2025-02-19,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,66,1,83.9,0.26,Clear,Normal,9,86
2025-02-19,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,80,0,91.5,0.3,Clear,Normal,4,110
2025-02-19,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,34,19,76.7,0.38,Clear,Normal,8,47
2025-02-19,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,50,20,83.0,0.55,Clear,Normal,9,68
2025-02-19,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,18,86.9,0.61,Clear,Normal,9,86
2025-02-19,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,82,13,89.3,0.32,Clear,Normal,9,110
2025-02-19,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,38,11,68.3,0.42,Clear,Normal,2,47
2025-02-19,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,70,16,59.3,0.89,Clear,Normal,6,68
2025-02-19,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,85,34,65.1,0.36,Clear,Normal,9,86
2025-02-19,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,109,50,67.6,0.16,Clear,Normal,7,110
2025-02-19,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,67,0,39.3,0.68,Clear,Normal,7,47
2025-02-19,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,99,34,42.3,0.8,Clear,Normal,9,68
2025-02-19,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,108,81,51.4,0.35,Clear,Normal,3,86
2025-02-19,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,140,120,52.6,0.11,Clear,Normal,7,110
2025-02-20,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,33,0,78.8,0.46,Clear,Normal,6,47
2025-02-20,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,45,0,92.6,0.28,Clear,Normal,2,68
2025-02-20,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,59,0,93.8,0.28,Clear,Normal,2,86
2025-02-20,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,83,0,88.2,0.59,Clear,Normal,7,110
2025-02-20,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,32,11,81.5,0.17,Clear,Normal,6,47
2025-02-20,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,46,10,90.1,0.49,Clear,Normal,5,68
2025-02-20,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,62,4,89.7,0.68,Clear,Normal,7,86
2025-02-20,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,77,0,95.1,0.44,Clear,Normal,4,110
2025-02-20,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,41,33,63.4,0.34,Clear,Normal,5,47
2025-02-20,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,59,41,70.3,0.21,Heavy Rain,Normal,2,68
2025-02-20,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,90,48,61.5,0.76,Clear,Normal,9,86
2025-02-20,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,112,69,65.8,0.66,Heavy Rain,Normal,7,110
2025-02-20,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,54,30,48.8,0.11,Clear,Normal,5,47
2025-02-20,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,96,51,43.6,0.95,Clear,Normal,3,68
2025-02-20,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,112,95,49.6,0.27,Clear,Normal,9,86
2025-02-20,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,146,138,50.4,0.55,Clear,Normal,4,110
2025-02-21,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,0,74.4,0.49,Clear,Normal,8,47
2025-02-21,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,47,2,88.7,0.49,Clear,Normal,4,68
2025-02-21,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,60,0,92.2,0.67,Clear,Normal,3,86
2025-02-21,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,82,0,89.3,0.69,Clear,Normal,6,110
2025-02-21,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,34,7,76.7,0.11,Clear,Normal,8,47
2025-02-21,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,44,8,94.2,0.17,Clear,Normal,3,68
2025-02-21,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,58,0,95.9,0.76,Clear,Normal,3,86
2025-02-21,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,81,0,90.4,0.43,Clear,Normal,8,110
2025-02-21,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,44,18,59.1,0.59,Clear,Normal,7,47
2025-02-21,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,61,29,68.0,0.33,Clear,Normal,4,68
2025-02-21,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,78,38,70.9,0.43,Clear,Normal,2,86
2025-02-21,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,107,47,68.8,0.4,Clear,Normal,5,110
2025-02-21,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,70,19,37.6,0.7,Clear,Normal,9,47
2025-02-21,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,95,56,44.1,0.89,Clear,Normal,4,68
2025-02-21,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,113,99,49.1,0.5,Clear,Normal,5,86
2025-02-21,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,148,143,49.7,0.48,Clear,Normal,8,110
2025-02-22,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,33,0,78.8,0.55,Heavy Rain,Normal,6,47
2025-02-22,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,45,0,92.6,0.29,Clear,Normal,2,68
2025-02-22,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,59,0,93.8,0.69,Clear,Normal,2,86
2025-02-22,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,78,0,93.8,0.56,Clear,Normal,2,110
2025-02-22,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,32,0,81.5,0.89,Clear,Normal,6,47
2025-02-22,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,43,0,96.3,0.83,Clear,Normal,2,68
2025-02-22,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,63,0,88.3,0.56,Clear,Normal,8,86
2025-02-22,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,82,0,89.3,0.17,Clear,Normal,9,110
2025-02-22,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,39,0,66.6,0.39,Clear,Normal,3,47
2025-02-22,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,59,6,70.3,0.31,Clear,Normal,2,68
2025-02-22,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,82,13,67.5,0.6,Clear,Normal,4,86
2025-02-22,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,116,26,63.5,0.82,Clear,Normal,8,110
2025-02-22,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,64,30,41.2,0.77,Clear,Normal,2,47
2025-02-22,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,92,61,45.5,0.51,Heavy Rain,Normal,8,68
2025-02-22,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,112,101,49.6,0.31,Clear,Normal,8,86
2025-02-22,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,154,144,47.8,0.88,Clear,Normal,6,110
2025-02-23,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,31,12,83.8,0.12,Clear,Normal,4,47
2025-02-23,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,51,10,81.8,0.21,Clear,Normal,8,68
2025-02-23,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,62,9,89.3,0.57,Clear,Normal,5,86
2025-02-23,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,84,2,87.2,0.32,Clear,Normal,8,110
2025-02-23,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,35,44,74.6,0.96,Clear,Normal,9,47
2025-02-23,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,43,46,96.3,0.78,Clear,Normal,2,68
2025-02-23,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,57,37,97.6,0.73,Clear,Normal,2,86
2025-02-23,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,75,25,97.6,0.59,Clear,Normal,2,110
2025-02-23,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,42,20,61.9,0.21,Clear,Normal,6,47
2025-02-23,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,64,29,64.8,0.56,Clear,Normal,6,68
2025-02-23,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,78,41,70.9,0.28,Clear,Normal,2,86
2025-02-23,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,109,50,67.6,0.65,Clear,Normal,4,110
2025-02-23,19031,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,65,54,40.5,0.6,Clear,Normal,6,47
2025-02-23,19031,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,98,86,42.7,0.89,Clear,Normal,7,68
2025-02-23,19031,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,117,132,47.5,0.85,Clear,Normal,2,86
2025-02-23,19031,Route_North_1,CNB-LKO,CNB,LKO,123,92,142,180,51.8,0.21,Clear,Normal,7,110
2025-02-24,12004,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,31,5,83.8,0.89,Clear,Normal,4,47
2025-02-24,12004,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,46,3,90.6,0.68,Heavy Rain,Normal,3,68
2025-02-24,12004,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,64,0,86.5,0.16,Clear,Normal,7,86
2025-02-24,12004,Route_North_1,CNB-LKO,CNB,LKO,123,92,84,0,87.2,0.77,Clear,Normal,8,110
2025-02-24,12301,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,29,38,89.8,0.17,Clear,Normal,3,47
2025-02-24,12301,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,47,34,88.2,0.31,Clear,Normal,6,68
2025-02-24,12301,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,62,29,89.7,0.3,Clear,Normal,7,86
2025-02-24,12301,Route_North_1,CNB-LKO,CNB,LKO,123,92,78,22,93.9,0.74,Clear,Normal,5,110
2025-02-24,14163,Route_North_1,NDLS-GZB,NDLS,GZB,44,33,40,45,64.9,0.11,Clear,Normal,4,47
2025-02-24,14163,Route_North_1,GZB-ALJN,GZB,ALJN,70,52,65,52,63.9,0.44,Clear,Normal,8,68
2025-02-24,14163,Route_North_1,ALJN-CNB,ALJN,CNB,93,69,79,65,70.0,0.59,Clear,Normal,2,86
2025-02-24,14163,Route_North_1,CNB-LKO,CNB,LKO,123,92,112,75,65.8,0.59,Clear,Normal,9,110
